,fdc_id,description,food_category_id,protein,fat,carbs,calories
3114,171078,"chicken, breast, meat, fried",5,33.44,4.71,0.51,187.0
3115,171079,"squab, (pigeon), meat",5,17.5,7.5,0.0,142.0
3116,171080,"squab, (pigeon), light meat skin",5,21.76,4.52,0.0,134.0
3117,171081,"turkey, meat and skin",5,21.64,5.64,0.14,144.0
3118,171082,"turkey, skin (light and dark), roasted",5,23.94,39.31,0.57,459.0
3119,171083,"turkey, giblets",5,18.18,5.09,0.07,124.0
3120,171084,"turkey, giblets, simmered",5,26.44,6.61,0.0,173.0
3121,171085,"turkey, gizzard, classes",5,18.8,3.37,0.0,111.0
3122,171086,"turkey, neck, meat",5,16.51,6.04,0.0,125.0
3123,171087,"turkey, neck, meat, simmered",5,22.48,7.36,0.0,162.0
3124,171088,"turkey, light meat, meat and skin",5,21.96,7.43,0.15,161.0
3125,171089,"turkey, light meat, meat and skin, roasted",5,29.55,5.57,0.05,177.0
3126,171090,"turkey, dark meat, meat",5,21.28,2.5,0.15,108.0
3127,171091,"turkey, dark meat, roasted",5,27.71,6.04,0.0,173.0
3128,171092,"turkey, classes, back, meat and skin, roasted",5,26.59,14.38,0.16,244.0
3129,171093,"turkey, classes, breast, meat and skin",5,21.89,7.02,0.0,157.0
3130,171094,"turkey, classes, wing, meat and skin, roasted",5,27.38,12.43,0.0,229.0
3131,171095,"turkey, fryer-roasters, meat and skin, roasted",5,28.26,5.72,0.0,172.0
3132,171096,"turkey, back, meat",5,21.28,2.5,0.15,113.0
3133,171097,"turkey, back, meat, roasted",5,27.71,6.04,0.0,173.0
3134,171098,"turkey, breast, meat",5,23.66,1.48,0.14,114.0
3135,171099,"chicken, canned, meat, with broth",5,21.77,7.95,0.0,165.0
3136,171100,"pate de foie gras, canned (goose liver pate), smoked",5,11.4,43.84,4.67,462.0
3137,171101,"turkey, canned, meat, with broth",5,23.68,6.86,1.47,169.0
3138,171102,"turkey, diced, light and dark meat, seasoned",5,18.7,6.0,1.0,138.0
3139,171103,"turkey sticks, breaded, battered, fried",5,14.2,16.9,17.0,279.0
3140,171104,"poultry, mechanically deboned, backs and necks with skin",5,11.39,24.73,0.0,272.0
3141,171105,"poultry, mechanically deboned, backs and necks skin",5,13.79,15.48,0.0,199.0
3142,171106,"poultry, mechanically deboned, hens",5,14.72,19.98,0.0,243.0
3143,171107,"chicken, cornish hens, meat and skin, roasted",5,22.27,18.21,0.0,259.0
3144,171108,"chicken, cornish hens, meat",5,20.04,3.33,0.0,116.0
3145,171109,"chicken, cornish hens, meat, roasted",5,23.3,3.87,0.0,134.0
3146,171110,"chicken, canned, no broth",5,25.3,8.1,0.9,185.0
3147,171111,"chicken, wing, glazed, barbecue flavored",5,19.67,12.67,3.34,211.0
3148,171112,"duck, young duckling, domesticated, white pekin, leg, meat and skin, bone in, roasted",5,26.75,11.4,0.0,217.0
3149,171113,"duck, young duckling, domesticated, white pekin, leg, meat, bone in, skin, braised",5,29.1,5.96,0.0,178.0
3150,171114,"chicken, rotisserie, bbq, drumstick, meat",5,27.71,6.76,0.0,172.0
3151,171115,"chicken, wing, glazed, barbecue flavored, (conventional oven)",5,22.24,14.87,3.36,242.0
3152,171116,"chicken, ground",5,17.44,8.1,0.04,143.0
3153,171117,"chicken, ground, crumbles, pan-browned",5,23.28,10.92,0.0,189.0
3154,171118,"chicken, rotisserie, bbq, thigh, meat",5,24.09,10.74,0.0,193.0
3155,171119,"chicken, feet, boiled",5,19.4,14.6,0.2,215.0
3156,171120,"chicken, rotisserie, seasoning, thigh, meat",5,24.06,11.09,0.0,196.0
3157,171121,"chicken, rotisserie, seasoning, wing, meat",5,27.69,9.53,0.0,197.0
3158,171122,"chicken, rotisserie, seasoning, back, meat and skin",5,23.23,18.59,0.03,260.0
3159,171123,"chicken, rotisserie, seasoning, breast, meat and skin",5,27.48,8.18,0.02,184.0
3160,171124,"chicken, rotisserie, bbq, back, meat and skin",5,20.29,18.86,0.4,251.0
3161,171125,"chicken, rotisserie, bbq, breast, meat and skin",5,26.37,7.67,0.09,175.0
3162,171126,"chicken, rotisserie, bbq, drumstick, meat and skin",5,25.65,11.46,0.12,206.0
3163,171127,"chicken, rotisserie, bbq, thigh, meat and skin",5,22.51,15.08,0.12,226.0
3164,171128,"turkey, drumstick, bird, meat, with, roasted",5,26.1,6.0,0.0,158.0
3165,171129,"turkey, thigh, bird, meat",5,19.27,4.12,0.15,115.0
3166,171130,"turkey, parts, breast, meat and skin",5,20.79,6.75,0.03,144.0
3167,171131,"turkey, thigh, bird, meat, with, roasted",5,26.1,6.0,0.0,158.0
3168,171132,"turkey, parts, wing, meat and skin",5,19.53,13.79,0.05,202.0
3169,171133,"turkey, parts, wing, meat and skin, roasted",5,28.74,13.29,0.13,235.0
3170,171134,"turkey, parts, drumstick, meat and skin",5,19.96,6.84,0.0,141.0
3171,171135,"turkey, parts, drumstick, meat and skin, roasted",5,28.21,9.37,0.0,197.0
3172,171136,"turkey, drumstick, bird, meat",5,23.66,1.48,0.14,109.0
3173,171137,"turkey, parts, thigh, meat and skin, roasted",5,23.95,9.5,0.41,183.0
3174,171138,"turkey, back, bird, meat and skin, with",5,16.86,15.41,0.15,206.0
3175,171139,"turkey, back, bird, meat and skin, with, roasted",5,25.8,11.36,0.0,205.0
3176,171140,"chicken, breast, skinless, boneless, meat, braised",5,32.06,3.24,0.0,157.0
3177,171141,"soup, black bean, canned, condensed",6,4.83,1.32,15.42,91.0
3178,171142,"soup, bean with pork, canned, condensed",6,5.88,4.42,16.97,129.0
3179,171143,"soup, bean with frankfurters, canned, condensed",6,7.6,5.31,16.75,142.0
3180,171144,"soup, bean with ham, canned, chunky",6,5.19,3.5,11.16,95.0
3181,171145,"soup, chicken, canned, chunky",6,5.06,2.64,6.88,71.0
3182,171146,"soup, cream of chicken, canned, condensed",6,2.38,5.77,7.16,90.0
3183,171147,"soup, chicken gumbo, canned, condensed",6,2.1,1.14,6.67,45.0
3184,171148,"soup, chunky chicken noodle, canned",6,3.09,1.16,4.46,41.0
3185,171149,"soup, chicken vegetable, canned, condensed",6,2.94,2.32,7.01,61.0
3186,171150,"soup, chili beef, canned, condensed",6,5.09,2.53,18.86,117.0
3187,171151,"soup, clam chowder, manhattan, canned, chunky",6,3.02,1.41,7.84,56.0
3188,171152,"soup, clam chowder, manhattan, canned, condensed",6,1.74,1.76,9.74,61.0
3189,171153,"soup, minestrone, canned, condensed",6,3.48,2.05,9.17,68.0
3190,171154,"soup, mushroom barley, canned, condensed",6,1.5,1.8,9.6,61.0
3191,171155,"soup, cream of mushroom, canned, condensed",6,1.35,5.3,6.8,79.0
3192,171156,"soup, mushroom with beef stock, canned, condensed",6,2.51,3.21,7.41,68.0
3193,171157,"soup, pea, split with ham, canned, condensed",6,7.68,3.28,20.81,141.0
3194,171158,"soup, cream of potato, canned, condensed",6,1.51,1.88,12.79,74.0
3195,171159,"soup, cream of shrimp, canned, condensed",6,2.22,4.14,6.53,72.0
3196,171160,"soup, tomato beef with noodle, canned, condensed",6,3.55,3.42,16.87,112.0
3197,171161,"soup, vegetarian vegetable, canned, condensed",6,1.72,1.58,9.78,59.0
3198,171162,"soup, chunky beef, canned",6,3.97,1.11,10.08,66.0
3199,171163,"soup, vegetable beef, canned, condensed",6,4.45,1.51,8.11,63.0
3200,171164,"soup, vegetable with beef broth, canned, condensed",6,2.42,1.56,10.7,66.0
3201,171165,"soup, onion, dry, mix",6,7.48,0.34,65.07,293.0
3202,171166,"soup, cream of vegetable, dry, powder",6,8.0,24.1,52.1,446.0
3203,171167,"sauce, teriyaki",6,5.93,0.02,15.56,89.0
3204,171168,"gravy, au jus, canned",6,1.2,0.2,2.5,16.0
3205,171169,"gravy, au jus, dry",6,9.2,9.63,47.49,313.0
3206,171170,"gravy, mushroom, canned",6,1.26,2.71,5.47,50.0
3207,171171,"gravy, mushroom, dry, powder",6,10.0,4.0,64.66,328.0
3208,171172,"gravy, onion, dry, mix",6,9.0,3.0,67.64,322.0
3209,171173,"gravy, pork, dry, powder",6,8.78,8.63,63.57,367.0
3210,171174,"sauce, sofrito",6,12.8,18.2,5.46,237.0
3211,171175,"soup, beef mushroom, canned, condensed",6,4.6,2.4,5.2,61.0
3212,171176,"soup, tomato, canned, with water, commercial",6,0.71,0.21,7.45,32.0
3213,171177,"soup, ramen noodle, any, dry",6,10.17,17.59,60.26,440.0
3214,171178,"soup, broccoli cheese, canned, condensed, commercial",6,2.1,5.3,7.7,87.0
3215,171179,"soup, swanson, beef broth, lower sodium",6,1.2,0.08,0.21,6.0
3216,171180,"soup, swanson, vegetable broth",6,0.23,0.07,1.02,6.0
3217,171181,"smart soup, indian bean masala",6,3.3,0.88,10.5,57.0
3218,171182,"smart soup, moroccan chick pea",6,2.0,1.06,9.7,51.0
3219,171183,"smart soup, thai coconut curry",6,0.8,1.06,6.5,36.0
3220,171184,"smart soup, vietnamese carrot lemongrass",6,1.3,1.06,8.2,44.0
3221,171185,"sauce, pesto, mezzetta, napa valley bistro, basil pesto",6,6.69,49.88,5.12,496.0
3222,171186,"sauce, hot chile, sriracha",6,1.93,0.93,19.16,93.0
3223,171187,"sauce, hot chile, sriracha, cha! by texas pete",6,2.02,0.98,22.73,108.0
3224,171188,"sauce, hot chile, sriracha, tuong ot sriracha",6,1.86,0.9,15.87,79.0
3225,171189,"soup, vegetable beef, microwavable, single brand",6,6.2,0.7,3.3,44.0
3226,171190,"soup, beef and, canned",6,3.18,1.16,6.16,48.0
3227,171191,"sauce, cheese",6,6.71,13.29,6.83,174.0
3228,171192,"sauce, pasta, spaghetti/marinara",6,1.39,1.61,7.43,50.0
3229,171198,"beef, shoulder pot roast, boneless, 0"" fat, braised",13,31.32,8.3,0.0,200.0
3230,171203,"beef, chuck for stew, and fat, braised",13,32.41,6.82,0.0,191.0
3231,171209,"beef, rib eye steak, boneless, lip-on, 1/8"" fat, grilled",13,27.97,10.57,0.0,207.0
3232,171217,"beef, chuck, steak, boneless, and fat, 0"" fat, braised",13,28.23,18.0,0.0,275.0
3233,171224,"beef, shoulder pot roast, boneless, and fat, 0"" fat, braised",13,31.03,8.92,0.0,204.0
3234,171228,"beef, chuck eye steak, boneless, and fat, 0"" fat, grilled",13,24.98,19.64,0.0,277.0
3235,171236,"beef, rib eye steak, bone-in, lip-on, 1/8"" fat, grilled",13,27.4,12.43,0.0,221.0
3236,171240,"cheese, gjetost",1,9.65,29.51,42.65,466.0
3237,171241,"cheese, gouda",1,24.94,27.44,2.22,356.0
3238,171242,"cheese, gruyere",1,29.81,32.34,0.36,413.0
3239,171243,"cheese, limburger",1,20.05,27.25,0.49,327.0
3240,171244,"cheese, mozzarella, low moisture, part-skim",1,23.75,19.78,5.58,295.0
3241,171245,"cheese, muenster",1,23.41,30.04,1.12,368.0
3242,171246,"cheese, neufchatel",1,9.15,22.78,3.59,253.0
3243,171247,"cheese, parmesan, grated",1,28.42,27.84,13.91,420.0
3244,171248,"cheese, ricotta, part skim milk",1,11.39,7.91,5.14,138.0
3245,171249,"cheese, romano",1,31.8,26.94,3.63,387.0
3246,171250,"cheese, roquefort",1,21.54,30.64,2.0,369.0
3247,171251,"cheese, swiss",1,26.96,30.99,1.44,393.0
3248,171252,"cheese food, pasteurized process, american",1,16.86,25.63,8.56,330.0
3249,171253,"cheese food, pasteurized process, swiss",1,21.92,24.14,4.5,323.0
3250,171254,"cheese spread, pasteurized process, american",1,16.41,21.23,8.73,290.0
3251,171255,"cream, fluid, half and half",1,3.13,11.5,4.3,131.0
3252,171256,"cream, sour, reduced fat, cultured",1,2.94,12.0,4.26,135.0
3253,171257,"cream, sour, cultured",1,2.44,19.35,4.63,198.0
3254,171258,eggnog,1,4.55,4.19,8.05,88.0
3255,171259,"sour dressing, non-butterfat, cultured, filled cream",1,3.25,16.57,4.68,178.0
3256,171260,"yogurt, greek, 2%fat, coconut blend, chobani",1,8.11,1.71,11.04,92.0
3257,171261,"cream substitute, liquid, with vegetable oil and soy protein",1,1.0,9.97,11.38,136.0
3258,171262,"cream substitute, liquid, with lauric acid oil and sodium caseinate",1,1.0,9.97,11.38,136.0
3259,171263,"cream substitute, powdered",1,2.48,32.92,59.29,529.0
3260,171264,"milk substitutes, fluid, with lauric acid oil",1,1.75,3.41,6.16,61.0
3261,171265,"milk, 3.25% milkfat",1,3.15,3.25,4.8,61.0
3262,171266,"milk, producer, fluid, 3.7% milkfat",1,3.28,3.66,4.65,64.0
3263,171267,"milk, reduced fat, fluid, 2% milkfat, with a and d",1,3.3,1.98,4.8,50.0
3264,171268,"milk, lowfat, fluid, 1% milkfat, protein, with a and d",1,3.93,1.17,5.52,48.0
3265,171269,"milk, nonfat, fluid, with a and d (fat free skim)",1,3.37,0.08,4.96,34.0
3266,171270,"milk, nonfat, fluid, with nonfat milk, a and d (fat free skim)",1,3.57,0.25,5.02,37.0
3267,171271,"milk, nonfat, fluid, protein, with a and d (fat free and skim)",1,3.96,0.25,5.56,41.0
3268,171272,"milk, dry, nonfat, with a and d",1,35.1,0.72,52.19,358.0
3269,171273,"milk, dry, nonfat, reduced",1,35.5,0.2,51.8,354.0
3270,171274,"milk, buttermilk, dried",1,34.3,5.78,49.0,387.0
3271,171275,"milk, canned, condensed, sweetened",1,7.91,8.7,54.4,321.0
3272,171276,"milk, canned, evaporated",1,6.81,7.56,10.04,134.0
3273,171277,"milk, chocolate beverage, hot cocoa, homemade",1,3.52,2.34,10.74,77.0
3274,171278,"milk, goat, fluid",1,3.56,4.14,4.45,69.0
3275,171279,"milk, human, fluid",1,1.03,4.38,6.89,70.0
3276,171280,"milk, indian buffalo, fluid",1,3.75,6.89,5.18,97.0
3277,171281,"whey, acid, dried",1,11.73,0.54,73.45,339.0
3278,171282,"whey, sweet, fluid",1,0.85,0.36,5.14,27.0
3279,171283,"whey, sweet, dried",1,12.93,1.07,74.46,353.0
3280,171284,"yogurt, plain, milk",1,3.47,3.25,4.66,61.0
3281,171285,"yogurt, fruit, low fat, 10 grams protein per 8 ounce",1,4.37,1.08,19.05,102.0
3282,171286,"yogurt, fruit, low fat, 11g protein/8 oz",1,4.86,1.41,18.6,105.0
3283,171287,egg,1,12.56,9.51,0.72,143.0
3284,171288,"cheese, mexican blend",1,23.54,32.14,0.13,384.0
3285,171289,"cheese product, pasteurized process, american",1,16.09,23.06,8.85,307.0
3286,171290,"cheese, pasteurized process, american",1,18.13,31.79,3.7,371.0
3287,171292,"cheese, cheddar, reduced fat",1,27.35,20.41,2.67,316.0
3288,171293,"ice cream, light, soft serve, chocolate",1,3.36,3.69,23.15,141.0
3289,171294,"ice cream bar, stick nugget, with crunch coating",1,2.11,25.26,37.12,358.0
3290,171295,"cheese, cheddar, nonfat fat free",1,32.14,0.0,7.14,157.0
3291,171296,"yogurt, greek, nonfat, vanilla, chobani",1,9.07,0.22,8.09,71.0
3292,171297,"yogurt, greek, strawberry, dannon oikos",1,8.25,2.92,11.67,106.0
3293,171298,"yogurt, greek, nonfat, vanilla, dannon oikos",1,8.12,0.14,12.72,85.0
3294,171299,"yogurt, greek, nonfat, strawberry, dannon oikos",1,8.03,0.22,12.53,84.0
3295,171300,"yogurt, greek, strawberry, lowfat",1,8.17,2.57,12.29,105.0
3296,171301,"kefir, lowfat, strawberry, lifeway",1,3.39,0.9,10.2,62.0
3297,171302,"milk, evaporated, 2% fat",1,6.67,2.0,15.74,107.0
3298,171303,"milk, chocolate, fat free",1,3.39,0.0,13.46,67.0
3299,171304,"yogurt, greek, plain, milk",1,9.0,5.0,3.98,97.0
3300,171305,"ice cream bar, covered with chocolate and nuts",1,5.62,25.84,11.89,303.0
3301,171306,ice cream sundae cone,1,3.0,14.0,28.89,254.0
3302,171307,"light ice cream, creamsicle",1,1.54,3.08,32.75,165.0
3303,171308,"cream, half and half, lowfat",1,3.33,5.0,3.33,72.0
3304,171309,"yogurt, greek, plain, chobani",1,8.24,4.01,3.24,82.0
3305,171310,"yogurt, greek, nonfat, lemon blend, chobani",1,8.62,0.15,10.66,78.0
3306,171311,"yogurt, greek, nonfat, peach, chobani",1,7.76,0.11,11.9,80.0
3307,171312,"yogurt, greek, nonfat, plain, chobani",1,9.53,0.24,3.43,54.0
3308,171313,"yogurt, greek, nonfat, raspberry, chobani",1,7.65,0.22,11.98,81.0
3309,171314,"butter, clarified butter (ghee)",1,0.0,100.0,0.0,900.0
3310,171315,"spices, allspice, ground",2,6.09,8.69,72.12,263.0
3311,171316,"spices, anise seed",2,17.6,15.9,50.02,337.0
3312,171317,"spices, basil, dried",2,22.98,4.07,47.75,233.0
3313,171318,"spices, chervil, dried",2,23.2,3.9,49.1,237.0
3314,171319,"spices, chili powder",2,13.46,14.28,49.7,282.0
3315,171320,"spices, cinnamon, ground",2,3.99,1.24,80.59,247.0
3316,171321,"spices, cloves, ground",2,5.97,13.0,65.53,274.0
3317,171322,"spices, dill weed, dried",2,19.96,4.36,55.82,253.0
3318,171323,"spices, fennel seed",2,15.8,14.87,52.29,345.0
3319,171324,"spices, fenugreek seed",2,23.0,6.41,58.35,323.0
3320,171325,"spices, garlic powder",2,16.55,0.73,72.73,331.0
3321,171326,"spices, nutmeg, ground",2,5.84,36.31,49.29,525.0
3322,171327,"spices, onion powder",2,10.41,1.04,79.12,341.0
3323,171328,"spices, oregano, dried",2,9.0,4.28,68.92,265.0
3324,171329,"spices, paprika",2,14.14,12.89,53.99,282.0
3325,171330,"spices, poppy seed",2,17.99,41.56,28.13,525.0
3326,171331,"spices, poultry seasoning",2,9.59,7.53,65.59,307.0
3327,171332,"spices, pumpkin pie spice",2,5.76,12.6,69.28,342.0
3328,171333,"spices, rosemary, dried",2,4.88,15.22,64.06,331.0
3329,171400,"fat, beef tallow",4,0.0,100.0,0.0,902.0
3330,171401,lard,4,0.0,100.0,0.0,902.0
3331,171402,"salad dressing, thousand island, commercial",4,1.09,35.06,14.64,379.0
3332,171403,"salad dressing, mayonnaise, with salt",4,0.65,21.6,14.78,250.0
3333,171404,"salad dressing, french dressing, reduced fat",4,0.58,11.52,31.22,222.0
3334,171405,"salad dressing, italian dressing, commercial, reduced fat",4,0.39,6.68,9.99,102.0
3335,171406,"salad dressing, mayonnaise, imitation, soybean",4,0.3,19.2,16.0,232.0
3336,171407,"salad dressing, mayonnaise, imitation, milk cream",4,2.1,5.1,11.1,97.0
3337,171408,"salad dressing, mayonnaise, imitation, soybean cholesterol",4,0.1,47.7,15.8,482.0
3338,171409,"sandwich spread, with chopped pickle, unspecified oils",4,0.9,34.0,22.4,389.0
3339,171410,"oil, peanut, salad cooking",4,0.0,100.0,0.0,884.0
3340,171411,"oil, soybean, salad cooking",4,0.0,100.0,0.0,884.0
3341,171412,"oil, coconut",4,0.0,99.06,0.0,892.0
3342,171413,"oil, olive, salad cooking",4,0.0,100.0,0.0,884.0
3343,171414,"salad dressing, french dressing, commercial",4,0.87,39.07,18.79,419.0
3344,171415,"margarine,spread, 35-39% fat, tub",4,0.23,37.98,1.52,349.0
3345,171416,"salad dressing, french",4,0.1,70.2,3.4,631.0
3346,171417,"salad dressing, vinegar and oil",4,0.0,50.1,2.5,449.0
3347,171418,"salad dressing, mayonnaise, soybean oil, salt",4,1.1,79.4,2.7,717.0
3348,171419,"salad dressing, french, cottonseed, oil",4,0.1,70.2,3.4,631.0
3349,171420,"salad dressing, french dressing, fat-free",4,0.2,0.27,32.14,132.0
3350,171421,"oil, cocoa butter",4,0.0,100.0,0.0,884.0
3351,171422,"vegetable oil, palm kernel",4,0.0,100.0,0.0,862.0
3352,171423,"oil, poppyseed",4,0.0,100.0,0.0,884.0
3353,171424,"oil, tomatoseed",4,0.0,100.0,0.0,884.0
3354,171425,"oil, teaseed",4,0.0,100.0,0.0,884.0
3355,171426,"oil, soybean lecithin",4,0.0,100.0,0.0,763.0
3356,171427,"oil, hazelnut",4,0.0,100.0,0.0,884.0
3357,171428,"oil, babassu",4,0.0,100.0,0.0,884.0
3358,171429,"oil, sheanut",4,0.0,100.0,0.0,884.0
3359,171430,"oil, pam cooking spray",4,0.26,78.69,20.69,792.0
3360,171431,"margarine, margarine-like vegetable oil spread, 67-70% fat, tub",4,0.07,68.29,0.59,606.0
3361,171432,"margarine, 80% fat, tub, canola harvest soft spread (canola, palm and palm kernel oils)",4,0.41,80.32,1.39,730.0
3362,171433,"oil, cooking and salad, enova, 80% diglycerides",4,0.0,100.0,0.0,884.0
3363,171434,"margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt",4,0.51,37.77,0.66,339.0
3364,171435,"margarine, 80% fat, stick, with salt",4,0.16,80.71,0.7,717.0
3365,171436,"margarine, 80% fat, tub, with salt",4,0.22,80.17,0.75,713.0
3366,171437,"margarine-like, vegetable oil spread, 60% fat, stick, with salt",4,0.12,60.39,0.69,537.0
3367,171438,"oil, soy, low linolenic",4,0.0,100.0,0.0,900.0
3368,171439,"oil, soy, ultra low linolenic",4,0.0,100.0,0.0,884.0
3369,171440,"oil, soy, fully",4,0.0,100.0,0.0,884.0
3370,171441,"oil, cottonseed, fully",4,0.0,100.0,0.0,884.0
3371,171442,"oil, flaxseed, contains sliced flaxseed",4,0.37,99.01,0.39,878.0
3372,171443,"mayonnaise, reduced fat, with olive oil",4,0.37,40.0,0.0,361.0
3373,171444,"salad dressing, mayonnaise, light",4,0.65,10.0,16.4,158.0
3374,171445,"chicken, broiler, rotisserie, bbq, breast, meat",5,28.04,3.57,0.0,144.0
3375,171446,"chicken, meat and skin and giblets and neck, stewed",5,24.49,12.37,0.06,216.0
3376,171447,"chicken, meat and skin",5,18.6,15.06,0.0,215.0
3377,171448,"chicken, meat and skin, fried, batter",5,22.54,17.35,9.42,289.0
3378,171449,"chicken, meat and skin, fried, flour",5,28.56,14.92,3.15,269.0
3379,171450,"chicken, meat and skin, roasted",5,27.3,13.6,0.0,239.0
3380,171451,"chicken, meat, stewed",5,27.29,6.71,0.0,177.0
3381,171452,"chicken, skin",5,13.33,32.35,0.0,349.0
3382,171453,"chicken, skin, fried, batter",5,10.32,28.83,23.15,394.0
3383,171454,"chicken, skin, fried, flour",5,19.09,42.58,9.34,502.0
